date,open,high,low,close,volume,oi
2025-11-25T00:00:00+05:30,89.1575,89.27,89.03,89.21,490605,0
2025-11-26T00:00:00+05:30,89.225,89.29,89.17,89.2625,254353,0
2025-11-27T00:00:00+05:30,89.41,89.495,89.34,89.4825,252549,0
2025-11-28T00:00:00+05:30,89.49,89.63,89.49,89.575,734663,0
2025-12-01T00:00:00+05:30,89.575,89.9475,89.55,89.6775,266947,0
2025-12-02T00:00:00+05:30,89.735,90.145,89.45,90.115,187664,0
2025-12-03T00:00:00+05:30,90.1025,92.0175,90.1,90.35,271459,0
2025-12-04T00:00:00+05:30,90.345,90.8525,90.01,90.035,228084,0
2025-12-05T00:00:00+05:30,90.01,90.22,89.83,90.1175,208670,0
2025-12-08T00:00:00+05:30,90.16,90.43,90.16,90.265,176547,0
2025-12-09T00:00:00+05:30,90.265,90.32,89.985,90.035,199783,0
2025-12-10T00:00:00+05:30,90.09,90.21,89.9025,90.1225,154027,0
2025-12-11T00:00:00+05:30,90.125,90.605,90.075,90.435,270185,0
2025-12-12T00:00:00+05:30,90.415,90.67,90.38,90.59,193466,0
2025-12-15T00:00:00+05:30,90.735,90.89,90.6025,90.8575,395920,0
2025-12-16T00:00:00+05:30,90.9,91.1925,90.855,91.05,192080,0
2025-12-17T00:00:00+05:30,91.1,91.2,89.73,90.5025,901233,0
2025-12-18T00:00:00+05:30,90.5,90.5275,90.1,90.3375,161878,0
2025-12-19T00:00:00+05:30,90.3,90.3625,89.2825,89.725,477593,0
2025-12-22T00:00:00+05:30,89.7,89.81,89.425,89.7525,290523,0
2025-12-23T00:00:00+05:30,89.7525,89.925,89.62,89.6525,364116,0
2025-12-24T00:00:00+05:30,89.65,89.84,89.52,89.78,286798,0
2025-12-26T00:00:00+05:30,89.79,89.94,89.605,89.89,584041,0
2025-12-29T00:00:00+05:30,89.8875,90,89.8125,89.955,348512,0
2025-12-30T00:00:00+05:30,90.36,90.36,89.985,90.07,212683,0
2025-12-31T00:00:00+05:30,90.0975,90.2,90.035,90.145,204273,0
2026-01-01T00:00:00+05:30,90.155,90.155,89.95,90.1375,461488,0
2026-01-02T00:00:00+05:30,90.1375,90.39,90.07,90.3325,474499,0
2026-01-05T00:00:00+05:30,90.34,90.435,90.33,90.4075,337231,0
2026-01-06T00:00:00+05:30,90.4025,90.4025,90.2125,90.26,227382,0
2026-01-07T00:00:00+05:30,90.25,90.3475,89.75,90.0375,173362,0
2026-01-08T00:00:00+05:30,90.0375,90.255,89.85,90.0475,207817,0
2026-01-09T00:00:00+05:30,90.03,90.355,90,90.27,173419,0
